trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
Varane,http://twitter.com/search?q=Varane,Varane,94570.0,2021-08-14 12:15:39.575679,United States
McFred,http://twitter.com/search?q=McFred,McFred,,2021-08-14 12:15:39.575679,United States
Bruno Fernandes,http://twitter.com/search?q=%22Bruno+Fernandes%22,%22Bruno+Fernandes%22,15046.0,2021-08-14 12:15:39.575679,United States
Daniel James,http://twitter.com/search?q=%22Daniel+James%22,%22Daniel+James%22,,2021-08-14 12:15:39.575679,United States
#SaturdayThoughts,http://twitter.com/search?q=%23SaturdayThoughts,%23SaturdayThoughts,16909.0,2021-08-14 12:15:39.575679,United States
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,18196.0,2021-08-14 12:15:39.575679,United States
Sancho,http://twitter.com/search?q=Sancho,Sancho,37581.0,2021-08-14 12:15:39.575679,United States
Good Saturday,http://twitter.com/search?q=%22Good+Saturday%22,%22Good+Saturday%22,17761.0,2021-08-14 12:15:39.575679,United States
TOH SPOILERS,http://twitter.com/search?q=%22TOH+SPOILERS%22,%22TOH+SPOILERS%22,80320.0,2021-08-14 12:15:39.575679,United States
Lindelof,http://twitter.com/search?q=Lindelof,Lindelof,,2021-08-14 12:15:39.575679,United States
Soojin,http://twitter.com/search?q=Soojin,Soojin,70776.0,2021-08-14 12:15:39.575679,United States
Bank On It,http://twitter.com/search?q=%22Bank+On+It%22,%22Bank+On+It%22,,2021-08-14 12:15:39.575679,United States
Bielsa,http://twitter.com/search?q=Bielsa,Bielsa,,2021-08-14 12:15:39.575679,United States
Luke Shaw,http://twitter.com/search?q=%22Luke+Shaw%22,%22Luke+Shaw%22,,2021-08-14 12:15:39.575679,United States
Pique,http://twitter.com/search?q=Pique,Pique,51568.0,2021-08-14 12:15:39.575679,United States
St. Maximilian Kolbe,http://twitter.com/search?q=%22St.+Maximilian+Kolbe%22,%22St.+Maximilian+Kolbe%22,,2021-08-14 12:15:39.575679,United States
Man United,http://twitter.com/search?q=%22Man+United%22,%22Man+United%22,25358.0,2021-08-14 12:15:39.575679,United States
Jungwoo,http://twitter.com/search?q=Jungwoo,Jungwoo,437262.0,2021-08-14 12:15:39.575679,United States
carson,http://twitter.com/search?q=carson,carson,18523.0,2021-08-14 12:15:39.575679,United States
Game Day,http://twitter.com/search?q=%22Game+Day%22,%22Game+Day%22,28699.0,2021-08-14 12:15:39.575679,United States
jack manifold,http://twitter.com/search?q=%22jack+manifold%22,%22jack+manifold%22,,2021-08-14 12:15:39.575679,United States
NUG NEEDS SUPPORT,http://twitter.com/search?q=%22NUG+NEEDS+SUPPORT%22,%22NUG+NEEDS+SUPPORT%22,291441.0,2021-08-14 12:15:39.575679,United States
Saturday the 14th,http://twitter.com/search?q=%22Saturday+the+14th%22,%22Saturday+the+14th%22,11628.0,2021-08-14 12:15:39.575679,United States
Camila,http://twitter.com/search?q=Camila,Camila,57611.0,2021-08-14 12:15:39.575679,United States
Laura Ingraham,http://twitter.com/search?q=%22Laura+Ingraham%22,%22Laura+Ingraham%22,28306.0,2021-08-14 12:15:39.575679,United States
Cube,http://twitter.com/search?q=Cube,Cube,100837.0,2021-08-14 12:15:39.575679,United States
Evangelion,http://twitter.com/search?q=Evangelion,Evangelion,126399.0,2021-08-14 12:15:39.575679,United States
Zumbi,http://twitter.com/search?q=Zumbi,Zumbi,,2021-08-14 12:15:39.575679,United States
Rwanda,http://twitter.com/search?q=Rwanda,Rwanda,18618.0,2021-08-14 12:15:39.575679,United States
Shinji,http://twitter.com/search?q=Shinji,Shinji,39006.0,2021-08-14 12:15:39.575679,United States
Nanci Griffith,http://twitter.com/search?q=%22Nanci+Griffith%22,%22Nanci+Griffith%22,16190.0,2021-08-14 12:15:39.575679,United States
Rothbard,http://twitter.com/search?q=Rothbard,Rothbard,,2021-08-14 12:15:39.575679,United States
The Kum Bucket,http://twitter.com/search?q=%22The+Kum+Bucket%22,%22The+Kum+Bucket%22,,2021-08-14 12:15:39.575679,United States
Jamie Hayter,http://twitter.com/search?q=%22Jamie+Hayter%22,%22Jamie+Hayter%22,,2021-08-14 12:15:39.575679,United States
Fuego,http://twitter.com/search?q=Fuego,Fuego,39227.0,2021-08-14 12:15:39.575679,United States
Asuka,http://twitter.com/search?q=Asuka,Asuka,31518.0,2021-08-14 12:15:39.575679,United States
Anno,http://twitter.com/search?q=Anno,Anno,26028.0,2021-08-14 12:15:39.575679,United States
Rory,http://twitter.com/search?q=Rory,Rory,13701.0,2021-08-14 12:15:39.575679,United States
Rebuild,http://twitter.com/search?q=Rebuild,Rebuild,17930.0,2021-08-14 12:15:39.575679,United States
#SaturdayMotivation,http://twitter.com/search?q=%23SaturdayMotivation,%23SaturdayMotivation,,2021-08-14 12:15:39.575679,United States
#IAlwaysTravelWith,http://twitter.com/search?q=%23IAlwaysTravelWith,%23IAlwaysTravelWith,,2021-08-14 12:15:39.575679,United States
#AFLCatsDees,http://twitter.com/search?q=%23AFLCatsDees,%23AFLCatsDees,,2021-08-21 12:15:49.387583,Australia
#AFLBluesGiants,http://twitter.com/search?q=%23AFLBluesGiants,%23AFLBluesGiants,,2021-08-21 12:15:49.387583,Australia
Geelong,http://twitter.com/search?q=Geelong,Geelong,,2021-08-21 12:15:49.387583,Australia
#LIVBUR,http://twitter.com/search?q=%23LIVBUR,%23LIVBUR,22485.0,2021-08-21 12:15:49.387583,Australia
#NRLEelsCowboys,http://twitter.com/search?q=%23NRLEelsCowboys,%23NRLEelsCowboys,,2021-08-21 12:15:49.387583,Australia
#AFLLionsEagles,http://twitter.com/search?q=%23AFLLionsEagles,%23AFLLionsEagles,,2021-08-21 12:15:49.387583,Australia
Max Gawn,http://twitter.com/search?q=%22Max+Gawn%22,%22Max+Gawn%22,,2021-08-21 12:15:49.387583,Australia
Burnley,http://twitter.com/search?q=Burnley,Burnley,33169.0,2021-08-21 12:15:49.387583,Australia
Anfield,http://twitter.com/search?q=Anfield,Anfield,32221.0,2021-08-21 12:15:49.387583,Australia
Ed Curnow,http://twitter.com/search?q=%22Ed+Curnow%22,%22Ed+Curnow%22,,2021-08-21 12:15:49.387583,Australia
Hawkins,http://twitter.com/search?q=Hawkins,Hawkins,,2021-08-21 12:15:49.387583,Australia
Jota,http://twitter.com/search?q=Jota,Jota,21668.0,2021-08-21 12:15:49.387583,Australia
Tsimikas,http://twitter.com/search?q=Tsimikas,Tsimikas,,2021-08-21 12:15:49.387583,Australia
Demons,http://twitter.com/search?q=Demons,Demons,20181.0,2021-08-21 12:15:49.387583,Australia
Cripps,http://twitter.com/search?q=Cripps,Cripps,,2021-08-21 12:15:49.387583,Australia
Parra,http://twitter.com/search?q=Parra,Parra,,2021-08-21 12:15:49.387583,Australia
plowman,http://twitter.com/search?q=plowman,plowman,,2021-08-21 12:15:49.387583,Australia
Selwood,http://twitter.com/search?q=Selwood,Selwood,,2021-08-21 12:15:49.387583,Australia
Brisbane,http://twitter.com/search?q=Brisbane,Brisbane,10016.0,2021-08-21 12:15:49.387583,Australia
Chris Scott,http://twitter.com/search?q=%22Chris+Scott%22,%22Chris+Scott%22,,2021-08-21 12:15:49.387583,Australia
Levi,http://twitter.com/search?q=Levi,Levi,29646.0,2021-08-21 12:15:49.387583,Australia
Elliot,http://twitter.com/search?q=Elliot,Elliot,11926.0,2021-08-21 12:15:49.387583,Australia
Gabba,http://twitter.com/search?q=Gabba,Gabba,,2021-08-21 12:15:49.387583,Australia
Berry,http://twitter.com/search?q=Berry,Berry,30248.0,2021-08-21 12:15:49.387583,Australia
Ponga,http://twitter.com/search?q=Ponga,Ponga,21772.0,2021-08-21 12:15:49.387583,Australia
Nic Nat,http://twitter.com/search?q=%22Nic+Nat%22,%22Nic+Nat%22,,2021-08-21 12:15:49.387583,Australia
Clifford,http://twitter.com/search?q=Clifford,Clifford,,2021-08-21 12:15:49.387583,Australia
Myles,http://twitter.com/search?q=Myles,Myles,,2021-08-21 12:15:49.387583,Australia
Top 4,http://twitter.com/search?q=%22Top+4%22,%22Top+4%22,86700.0,2021-08-21 12:15:49.387583,Australia
Cameron,http://twitter.com/search?q=Cameron,Cameron,17100.0,2021-08-21 12:15:49.387583,Australia
Oliver,http://twitter.com/search?q=Oliver,Oliver,30026.0,2021-08-21 12:15:49.387583,Australia
West Coast,http://twitter.com/search?q=%22West+Coast%22,%22West+Coast%22,,2021-08-21 12:15:49.387583,Australia
Lewis,http://twitter.com/search?q=Lewis,Lewis,29825.0,2021-08-21 12:15:49.387583,Australia
Speedy,http://twitter.com/search?q=Speedy,Speedy,13642.0,2021-08-21 12:15:49.387583,Australia
anger,http://twitter.com/search?q=anger,anger,41040.0,2021-08-21 12:15:49.387583,Australia
VicPol,http://twitter.com/search?q=VicPol,VicPol,,2021-08-21 12:15:49.387583,Australia
Doggies,http://twitter.com/search?q=Doggies,Doggies,,2021-08-21 12:15:49.387583,Australia
Madge,http://twitter.com/search?q=Madge,Madge,,2021-08-21 12:15:49.387583,Australia
Rubber,http://twitter.com/search?q=Rubber,Rubber,29946.0,2021-08-21 12:15:49.387583,Australia
soobin,http://twitter.com/search?q=soobin,soobin,278781.0,2021-08-21 12:15:49.387583,Australia
Swans,http://twitter.com/search?q=Swans,Swans,,2021-08-21 12:15:49.387583,Australia
Wilcannia,http://twitter.com/search?q=Wilcannia,Wilcannia,,2021-08-21 12:15:49.387583,Australia
Victor,http://twitter.com/search?q=Victor,Victor,54239.0,2021-08-21 12:15:49.387583,Australia
#YNWA,http://twitter.com/search?q=%23YNWA,%23YNWA,,2021-08-21 12:15:49.387583,Australia
#NRLBulldogsKnights,http://twitter.com/search?q=%23NRLBulldogsKnights,%23NRLBulldogsKnights,,2021-08-21 12:15:49.387583,Australia
#COVIDIOTS,http://twitter.com/search?q=%23COVIDIOTS,%23COVIDIOTS,,2021-08-21 12:15:49.387583,Australia
#Melbourneprotest,http://twitter.com/search?q=%23Melbourneprotest,%23Melbourneprotest,20060.0,2021-08-21 12:15:49.387583,Australia
#FiredUp,http://twitter.com/search?q=%23FiredUp,%23FiredUp,,2021-08-21 12:15:49.387583,Australia
#lockdownprotest,http://twitter.com/search?q=%23lockdownprotest,%23lockdownprotest,,2021-08-21 12:15:49.387583,Australia
#sydneyprotest,http://twitter.com/search?q=%23sydneyprotest,%23sydneyprotest,,2021-08-21 12:15:49.387583,Australia
Vexatório,http://twitter.com/search?q=Vexat%C3%B3rio,Vexat%C3%B3rio,,2021-08-21 12:15:49.387583,Brazil
#Vasco123,http://twitter.com/search?q=%23Vasco123,%23Vasco123,,2021-08-21 12:15:49.387583,Brazil
#PremierLeagueFoxSports,http://twitter.com/search?q=%23PremierLeagueFoxSports,%23PremierLeagueFoxSports,,2021-08-21 12:15:49.387583,Brazil
#GOpaiN,http://twitter.com/search?q=%23GOpaiN,%23GOpaiN,,2021-08-21 12:15:49.387583,Brazil
Anfield,http://twitter.com/search?q=Anfield,Anfield,32221.0,2021-08-21 12:15:49.387583,Brazil
Diogo Jota,http://twitter.com/search?q=%22Diogo+Jota%22,%22Diogo+Jota%22,,2021-08-21 12:15:49.387583,Brazil
Tsimikas,http://twitter.com/search?q=Tsimikas,Tsimikas,,2021-08-21 12:15:49.387583,Brazil
Burnley,http://twitter.com/search?q=Burnley,Burnley,33014.0,2021-08-21 12:15:49.387583,Brazil
Elliott,http://twitter.com/search?q=Elliott,Elliott,15322.0,2021-08-21 12:15:49.387583,Brazil
#STFRompeuADemocracia,http://twitter.com/search?q=%23STFRompeuADemocracia,%23STFRompeuADemocracia,91337.0,2021-08-21 12:15:49.387583,Brazil
You'll Never Walk Alone,http://twitter.com/search?q=%22You%27ll+Never+Walk+Alone%22,%22You%27ll+Never+Walk+Alone%22,12238.0,2021-08-21 12:15:49.387583,Brazil
#sabadou,http://twitter.com/search?q=%23sabadou,%23sabadou,,2021-08-21 12:15:49.387583,Brazil
YNWA,http://twitter.com/search?q=YNWA,YNWA,18892.0,2021-08-21 12:15:49.387583,Brazil
Henderson,http://twitter.com/search?q=Henderson,Henderson,10395.0,2021-08-21 12:15:49.387583,Brazil
Feliz Sábado,http://twitter.com/search?q=%22Feliz+S%C3%A1bado%22,%22Feliz+S%C3%A1bado%22,11248.0,2021-08-21 12:15:49.387583,Brazil
André Mendonça,http://twitter.com/search?q=%22Andr%C3%A9+Mendon%C3%A7a%22,%22Andr%C3%A9+Mendon%C3%A7a%22,,2021-08-21 12:15:49.387583,Brazil
Casagrande,http://twitter.com/search?q=Casagrande,Casagrande,,2021-08-21 12:15:49.387583,Brazil
Maria Rita,http://twitter.com/search?q=%22Maria+Rita%22,%22Maria+Rita%22,,2021-08-21 12:15:49.387583,Brazil
Noblat,http://twitter.com/search?q=Noblat,Noblat,,2021-08-21 12:15:49.387583,Brazil
FIM DA QUARENTENA,http://twitter.com/search?q=%22FIM+DA+QUARENTENA%22,%22FIM+DA+QUARENTENA%22,13021.0,2021-08-21 12:15:49.387583,Brazil
Alcolumbre,http://twitter.com/search?q=Alcolumbre,Alcolumbre,,2021-08-21 12:15:49.387583,Brazil
stelena,http://twitter.com/search?q=stelena,stelena,,2021-08-21 12:15:49.387583,Brazil
Guilherme Arantes,http://twitter.com/search?q=%22Guilherme+Arantes%22,%22Guilherme+Arantes%22,,2021-08-21 12:15:49.387583,Brazil
delena,http://twitter.com/search?q=delena,delena,,2021-08-21 12:15:49.387583,Brazil
Carnaval,http://twitter.com/search?q=Carnaval,Carnaval,21870.0,2021-08-21 12:15:49.387583,Brazil
Alexandre de Morais,http://twitter.com/search?q=%22Alexandre+de+Morais%22,%22Alexandre+de+Morais%22,,2021-08-21 12:15:49.387583,Brazil
the box,http://twitter.com/search?q=%22the+box%22,%22the+box%22,70899.0,2021-08-21 12:15:49.387583,Brazil
Iguatemi,http://twitter.com/search?q=Iguatemi,Iguatemi,,2021-08-21 12:15:49.387583,Brazil
Estado Democrático de Direito,http://twitter.com/search?q=%22Estado+Democr%C3%A1tico+de+Direito%22,%22Estado+Democr%C3%A1tico+de+Direito%22,25938.0,2021-08-21 12:15:49.387583,Brazil
Supremo Talibã Federal,http://twitter.com/search?q=%22Supremo+Talib%C3%A3+Federal%22,%22Supremo+Talib%C3%A3+Federal%22,11277.0,2021-08-21 12:15:49.387583,Brazil
CM Punk,http://twitter.com/search?q=%22CM+Punk%22,%22CM+Punk%22,207147.0,2021-08-21 12:15:49.387583,Brazil
Confiança,http://twitter.com/search?q=Confian%C3%A7a,Confian%C3%A7a,19542.0,2021-08-21 12:15:49.387583,Brazil
ENFIA O VESTIDO NO CU,http://twitter.com/search?q=%22ENFIA+O+VESTIDO+NO+CU%22,%22ENFIA+O+VESTIDO+NO+CU%22,,2021-08-21 12:15:49.387583,Brazil
Jonas Brothers,http://twitter.com/search?q=%22Jonas+Brothers%22,%22Jonas+Brothers%22,10835.0,2021-08-21 12:15:49.387583,Brazil
Space Jam,http://twitter.com/search?q=%22Space+Jam%22,%22Space+Jam%22,,2021-08-21 12:15:49.387583,Brazil
Wellington Nem,http://twitter.com/search?q=%22Wellington+Nem%22,%22Wellington+Nem%22,,2021-08-21 12:15:49.387583,Brazil
#DavidLuizNoMengao,http://twitter.com/search?q=%23DavidLuizNoMengao,%23DavidLuizNoMengao,17447.0,2021-08-21 12:15:49.387583,Brazil
#ThrillRide5thWin,http://twitter.com/search?q=%23ThrillRide5thWin,%23ThrillRide5thWin,168385.0,2021-08-21 12:15:49.387583,Brazil
#AceitaPacheco,http://twitter.com/search?q=%23AceitaPacheco,%23AceitaPacheco,,2021-08-21 12:15:49.387583,Brazil
#SabadoDetremuraSDV,http://twitter.com/search?q=%23SabadoDetremuraSDV,%23SabadoDetremuraSDV,,2021-08-21 12:15:49.387583,Brazil
#blackpinkdisband,http://twitter.com/search?q=%23blackpinkdisband,%23blackpinkdisband,,2021-08-21 12:15:49.387583,Brazil
#GoRensga,http://twitter.com/search?q=%23GoRensga,%23GoRensga,,2021-08-21 12:15:49.387583,Brazil
#ImpeachmentAlexandreDeMoraes,http://twitter.com/search?q=%23ImpeachmentAlexandreDeMoraes,%23ImpeachmentAlexandreDeMoraes,,2021-08-21 12:15:49.387583,Brazil
#VascoDaGama,http://twitter.com/search?q=%23VascoDaGama,%23VascoDaGama,,2021-08-21 12:15:49.387583,Brazil
#btsdisband,http://twitter.com/search?q=%23btsdisband,%23btsdisband,,2021-08-21 12:15:49.387583,Brazil
#7deSetembroVaiSerGrande,http://twitter.com/search?q=%237deSetembroVaiSerGrande,%237deSetembroVaiSerGrande,14436.0,2021-08-21 12:15:49.387583,Brazil
#Dia7VaiserGigante,http://twitter.com/search?q=%23Dia7VaiserGigante,%23Dia7VaiserGigante,,2021-08-21 12:15:49.387583,Brazil
#JulietteCriadora,http://twitter.com/search?q=%23JulietteCriadora,%23JulietteCriadora,94291.0,2021-08-21 12:15:49.387583,Brazil
#straykidsdisband,http://twitter.com/search?q=%23straykidsdisband,%23straykidsdisband,10861.0,2021-08-21 12:15:49.387583,Brazil
#LBPRIDE1year,http://twitter.com/search?q=%23LBPRIDE1year,%23LBPRIDE1year,,2021-08-21 12:15:49.387583,Brazil
#AEWRampage,http://twitter.com/search?q=%23AEWRampage,%23AEWRampage,321420.0,2021-08-21 12:15:49.387583,Canada
Burnley,http://twitter.com/search?q=Burnley,Burnley,32983.0,2021-08-21 12:15:49.387583,Canada
CM Punk,http://twitter.com/search?q=%22CM+Punk%22,%22CM+Punk%22,207142.0,2021-08-21 12:15:49.387583,Canada
Jota,http://twitter.com/search?q=Jota,Jota,21715.0,2021-08-21 12:15:49.387583,Canada
#Caturday,http://twitter.com/search?q=%23Caturday,%23Caturday,,2021-08-21 12:15:49.387583,Canada
Harvey Elliott,http://twitter.com/search?q=%22Harvey+Elliott%22,%22Harvey+Elliott%22,,2021-08-21 12:15:49.387583,Canada
#LIVBUR,http://twitter.com/search?q=%23LIVBUR,%23LIVBUR,22605.0,2021-08-21 12:15:49.387583,Canada
Anfield,http://twitter.com/search?q=Anfield,Anfield,32233.0,2021-08-21 12:15:49.387583,Canada
#YNWA,http://twitter.com/search?q=%23YNWA,%23YNWA,,2021-08-21 12:15:49.387583,Canada
Jeopardy,http://twitter.com/search?q=Jeopardy,Jeopardy,147200.0,2021-08-21 12:15:49.387583,Canada
Lorde,http://twitter.com/search?q=Lorde,Lorde,109807.0,2021-08-21 12:15:49.387583,Canada
Liverpool,http://twitter.com/search?q=Liverpool,Liverpool,65257.0,2021-08-21 12:15:49.387583,Canada
#Elxn44,http://twitter.com/search?q=%23Elxn44,%23Elxn44,31480.0,2021-08-21 12:15:49.387583,Canada
Robbie Ray,http://twitter.com/search?q=%22Robbie+Ray%22,%22Robbie+Ray%22,,2021-08-21 12:15:49.387583,Canada
Hasan,http://twitter.com/search?q=Hasan,Hasan,59475.0,2021-08-21 12:15:49.387583,Canada
Bobby,http://twitter.com/search?q=Bobby,Bobby,595944.0,2021-08-21 12:15:49.387583,Canada
Kendrick,http://twitter.com/search?q=Kendrick,Kendrick,118924.0,2021-08-21 12:15:49.387583,Canada
Mike Richards,http://twitter.com/search?q=%22Mike+Richards%22,%22Mike+Richards%22,49820.0,2021-08-21 12:15:49.387583,Canada
LeVar Burton,http://twitter.com/search?q=%22LeVar+Burton%22,%22LeVar+Burton%22,31315.0,2021-08-21 12:15:49.387583,Canada
Grichuk,http://twitter.com/search?q=Grichuk,Grichuk,,2021-08-21 12:15:49.387583,Canada
Cult of Personality,http://twitter.com/search?q=%22Cult+of+Personality%22,%22Cult+of+Personality%22,14265.0,2021-08-21 12:15:49.387583,Canada
Scaramouche,http://twitter.com/search?q=Scaramouche,Scaramouche,214446.0,2021-08-21 12:15:49.387583,Canada
Trent,http://twitter.com/search?q=Trent,Trent,10966.0,2021-08-21 12:15:49.387583,Canada
The Chair,http://twitter.com/search?q=%22The+Chair%22,%22The+Chair%22,37267.0,2021-08-21 12:15:49.387583,Canada
Valera,http://twitter.com/search?q=Valera,Valera,,2021-08-21 12:15:49.387583,Canada
Henrik Lundqvist,http://twitter.com/search?q=%22Henrik+Lundqvist%22,%22Henrik+Lundqvist%22,12096.0,2021-08-21 12:15:49.387583,Canada
Roy Kent,http://twitter.com/search?q=%22Roy+Kent%22,%22Roy+Kent%22,,2021-08-21 12:15:49.387583,Canada
Tesla,http://twitter.com/search?q=Tesla,Tesla,114091.0,2021-08-21 12:15:49.387583,Canada
Kevin Newman,http://twitter.com/search?q=%22Kevin+Newman%22,%22Kevin+Newman%22,,2021-08-21 12:15:49.387583,Canada
Wilbur,http://twitter.com/search?q=Wilbur,Wilbur,49447.0,2021-08-21 12:15:49.387583,Canada
Solar Power,http://twitter.com/search?q=%22Solar+Power%22,%22Solar+Power%22,44528.0,2021-08-21 12:15:49.387583,Canada
Tigers,http://twitter.com/search?q=Tigers,Tigers,33636.0,2021-08-21 12:15:49.387583,Canada
Only Fans,http://twitter.com/search?q=%22Only+Fans%22,%22Only+Fans%22,86837.0,2021-08-21 12:15:49.387583,Canada
Will Prosper,http://twitter.com/search?q=%22Will+Prosper%22,%22Will+Prosper%22,,2021-08-21 12:15:49.387583,Canada
Coyotes,http://twitter.com/search?q=Coyotes,Coyotes,,2021-08-21 12:15:49.387583,Canada
jake maier,http://twitter.com/search?q=%22jake+maier%22,%22jake+maier%22,,2021-08-21 12:15:49.387583,Canada
Kano,http://twitter.com/search?q=Kano,Kano,26209.0,2021-08-21 12:15:49.387583,Canada
BC Place,http://twitter.com/search?q=%22BC+Place%22,%22BC+Place%22,,2021-08-21 12:15:49.387583,Canada
Mayim Bialik,http://twitter.com/search?q=%22Mayim+Bialik%22,%22Mayim+Bialik%22,,2021-08-21 12:15:49.387583,Canada
Quebec City,http://twitter.com/search?q=%22Quebec+City%22,%22Quebec+City%22,,2021-08-21 12:15:49.387583,Canada
dr. henry,http://twitter.com/search?q=%22dr.+henry%22,%22dr.+henry%22,,2021-08-21 12:15:49.387583,Canada
diane francis,http://twitter.com/search?q=%22diane+francis%22,%22diane+francis%22,,2021-08-21 12:15:49.387583,Canada
cimber,http://twitter.com/search?q=cimber,cimber,,2021-08-21 12:15:49.387583,Canada
Aaliyah,http://twitter.com/search?q=Aaliyah,Aaliyah,78617.0,2021-08-21 12:15:49.387583,Canada
Halo,http://twitter.com/search?q=Halo,Halo,133534.0,2021-08-21 12:15:49.387583,Canada
bunting,http://twitter.com/search?q=bunting,bunting,,2021-08-21 12:15:49.387583,Canada
Ben Barnes,http://twitter.com/search?q=%22Ben+Barnes%22,%22Ben+Barnes%22,13583.0,2021-08-21 12:15:49.387583,Canada
interior health,http://twitter.com/search?q=%22interior+health%22,%22interior+health%22,,2021-08-21 12:15:49.387583,Canada
Faze,http://twitter.com/search?q=Faze,Faze,15987.0,2021-08-21 12:15:49.387583,Canada
Alouettes,http://twitter.com/search?q=Alouettes,Alouettes,,2021-08-21 12:15:49.387583,Canada
#SB29PSG,http://twitter.com/search?q=%23SB29PSG,%23SB29PSG,30878.0,2021-08-21 12:15:49.387583,France
#LIVBUR,http://twitter.com/search?q=%23LIVBUR,%23LIVBUR,22471.0,2021-08-21 12:15:49.387583,France
#manifestation21aout,http://twitter.com/search?q=%23manifestation21aout,%23manifestation21aout,42920.0,2021-08-21 12:15:49.387583,France
#Manifs21aout,http://twitter.com/search?q=%23Manifs21aout,%23Manifs21aout,53641.0,2021-08-21 12:15:49.387583,France
#MélangeDeuxFilms,http://twitter.com/search?q=%23M%C3%A9langeDeuxFilms,%23M%C3%A9langeDeuxFilms,,2021-08-21 12:15:49.387583,France
CM Punk,http://twitter.com/search?q=%22CM+Punk%22,%22CM+Punk%22,207203.0,2021-08-21 12:15:49.387583,France
brest,http://twitter.com/search?q=brest,brest,28302.0,2021-08-21 12:15:49.387583,France
Jota,http://twitter.com/search?q=Jota,Jota,21645.0,2021-08-21 12:15:49.387583,France
Burnley,http://twitter.com/search?q=Burnley,Burnley,33116.0,2021-08-21 12:15:49.387583,France
Anfield,http://twitter.com/search?q=Anfield,Anfield,32150.0,2021-08-21 12:15:49.387583,France
Léna,http://twitter.com/search?q=L%C3%A9na,L%C3%A9na,48043.0,2021-08-21 12:15:49.387583,France
Tsimikas,http://twitter.com/search?q=Tsimikas,Tsimikas,,2021-08-21 12:15:49.387583,France
Elliott,http://twitter.com/search?q=Elliott,Elliott,15311.0,2021-08-21 12:15:49.387583,France
Faivre,http://twitter.com/search?q=Faivre,Faivre,,2021-08-21 12:15:49.387583,France
McNeil,http://twitter.com/search?q=McNeil,McNeil,,2021-08-21 12:15:49.387583,France
Bobby,http://twitter.com/search?q=Bobby,Bobby,595944.0,2021-08-21 12:15:49.387583,France
Diallo,http://twitter.com/search?q=Diallo,Diallo,,2021-08-21 12:15:49.387583,France
Hakimi,http://twitter.com/search?q=Hakimi,Hakimi,23470.0,2021-08-21 12:15:49.387583,France
gueye,http://twitter.com/search?q=gueye,gueye,12366.0,2021-08-21 12:15:49.387583,France
Michel Drucker,http://twitter.com/search?q=%22Michel+Drucker%22,%22Michel+Drucker%22,,2021-08-21 12:15:49.387583,France
Giroud,http://twitter.com/search?q=Giroud,Giroud,,2021-08-21 12:15:49.387583,France
Di Maria,http://twitter.com/search?q=%22Di+Maria%22,%22Di+Maria%22,18722.0,2021-08-21 12:15:49.387583,France
Raoult,http://twitter.com/search?q=Raoult,Raoult,31087.0,2021-08-21 12:15:49.387583,France
Verratti,http://twitter.com/search?q=Verratti,Verratti,,2021-08-21 12:15:49.387583,France
Kimpembe,http://twitter.com/search?q=Kimpembe,Kimpembe,,2021-08-21 12:15:49.387583,France
Ndombele,http://twitter.com/search?q=Ndombele,Ndombele,17768.0,2021-08-21 12:15:49.387583,France
Deschamps,http://twitter.com/search?q=Deschamps,Deschamps,,2021-08-21 12:15:49.387583,France
Herrera,http://twitter.com/search?q=Herrera,Herrera,19840.0,2021-08-21 12:15:49.387583,France
Navas,http://twitter.com/search?q=Navas,Navas,,2021-08-21 12:15:49.387583,France
Kendrick,http://twitter.com/search?q=Kendrick,Kendrick,118894.0,2021-08-21 12:15:49.387583,France
Polynésie,http://twitter.com/search?q=Polyn%C3%A9sie,Polyn%C3%A9sie,,2021-08-21 12:15:49.387583,France
PERRIE,http://twitter.com/search?q=PERRIE,PERRIE,,2021-08-21 12:15:49.387583,France
Elon Musk,http://twitter.com/search?q=%22Elon+Musk%22,%22Elon+Musk%22,50801.0,2021-08-21 12:15:49.387583,France
Icardi,http://twitter.com/search?q=Icardi,Icardi,,2021-08-21 12:15:49.387583,France
Roger Moore,http://twitter.com/search?q=%22Roger+Moore%22,%22Roger+Moore%22,,2021-08-21 12:15:49.387583,France
Sandrine Rousseau,http://twitter.com/search?q=%22Sandrine+Rousseau%22,%22Sandrine+Rousseau%22,,2021-08-21 12:15:49.387583,France
Delort,http://twitter.com/search?q=Delort,Delort,,2021-08-21 12:15:49.387583,France
YNWA,http://twitter.com/search?q=YNWA,YNWA,18887.0,2021-08-21 12:15:49.387583,France
Sanji,http://twitter.com/search?q=Sanji,Sanji,18896.0,2021-08-21 12:15:49.387583,France
Scaramouche,http://twitter.com/search?q=Scaramouche,Scaramouche,214403.0,2021-08-21 12:15:49.387583,France
Lorde,http://twitter.com/search?q=Lorde,Lorde,109807.0,2021-08-21 12:15:49.387583,France
Philipsen,http://twitter.com/search?q=Philipsen,Philipsen,,2021-08-21 12:15:49.387583,France
Sean Connery,http://twitter.com/search?q=%22Sean+Connery%22,%22Sean+Connery%22,,2021-08-21 12:15:49.387583,France
Wejdene,http://twitter.com/search?q=Wejdene,Wejdene,,2021-08-21 12:15:49.387583,France
Bizot,http://twitter.com/search?q=Bizot,Bizot,,2021-08-21 12:15:49.387583,France
Honorat,http://twitter.com/search?q=Honorat,Honorat,,2021-08-21 12:15:49.387583,France
